1.000000000000000000e+01,6.235018798012026409e-06
1.100000000000000000e+01,7.655926112001831818e-05
1.200000000000000000e+01,3.990047545987529531e-05
1.300000000000000000e+01,6.439062066709855259e-06
1.400000000000000000e+01,1.711744563272221686e-05
1.500000000000000000e+01,1.438124210439983841e-05
1.600000000000000000e+01,2.644888650149557208e-06
1.700000000000000000e+01,2.815287868281057815e-05
1.800000000000000000e+01,1.602211568085820659e-06
1.900000000000000000e+01,5.846200700265757888e-06
2.000000000000000000e+01,1.864627985441458247e-05
2.100000000000000000e+01,4.255189542043402717e-06
2.200000000000000000e+01,9.422025130401134874e-05
2.300000000000000000e+01,7.689215858391884595e-06
2.400000000000000000e+01,3.434599324111942131e-05
2.500000000000000000e+01,6.854714817150497908e-06
2.600000000000000000e+01,7.014107763853028032e-06
2.700000000000000000e+01,5.426419218107492171e-06
2.800000000000000000e+01,1.204573385277241115e-05
2.900000000000000000e+01,5.176678834400982865e-06
3.000000000000000000e+01,1.645541274061801396e-05
3.100000000000000000e+01,2.689655568677284947e-05
3.200000000000000000e+01,5.854044166087035705e-08
3.300000000000000000e+01,3.105882523088410174e-05
3.400000000000000000e+01,2.908103620716251392e-05
3.500000000000000000e+01,5.950278978567036248e-06
3.600000000000000000e+01,3.458967534258894361e-06
3.700000000000000000e+01,7.632525432316183966e-06
3.800000000000000000e+01,9.540833911358959085e-06
3.900000000000000000e+01,8.702651709824316129e-07
4.000000000000000000e+01,2.587071604029378413e-05
4.100000000000000000e+01,1.014582352598658588e-05
4.200000000000000000e+01,8.360892218034488010e-06
4.300000000000000000e+01,7.208126109298218509e-06
4.400000000000000000e+01,6.828500245442681305e-06
4.500000000000000000e+01,6.512753211590505131e-06
4.600000000000000000e+01,2.168228513649284039e-06
4.700000000000000000e+01,5.710088957253112163e-05
4.800000000000000000e+01,6.232731586514050903e-05
4.900000000000000000e+01,7.216956850131239776e-06
5.000000000000000000e+01,4.697156433447480239e-06
5.100000000000000000e+01,4.352394635809275769e-06
5.200000000000000000e+01,5.913188311754136173e-05
5.300000000000000000e+01,2.195955792211323754e-05
5.400000000000000000e+01,6.742713548557599523e-06
5.500000000000000000e+01,8.463724844795517122e-06
5.600000000000000000e+01,1.117883892956528236e-05
5.700000000000000000e+01,9.341214933400454612e-06
5.800000000000000000e+01,2.447145199094280521e-05
5.900000000000000000e+01,4.222028355369000785e-05
6.000000000000000000e+01,2.558525014378920659e-06
6.100000000000000000e+01,1.904528234464297753e-05
6.200000000000000000e+01,2.477747134648766725e-04
6.300000000000000000e+01,1.449847381171376348e-04
6.400000000000000000e+01,1.869027933770750494e-05
6.500000000000000000e+01,7.719425821922643038e-06
6.600000000000000000e+01,7.518961190167150477e-06
6.700000000000000000e+01,1.007274880016062468e-05
6.800000000000000000e+01,1.206887275044532526e-05
6.900000000000000000e+01,1.254442074388739670e-05
7.000000000000000000e+01,8.492905286483498628e-06
7.100000000000000000e+01,4.540819869128243091e-05
7.200000000000000000e+01,1.771806858252844563e-05
7.300000000000000000e+01,1.082006978564420407e-05
7.400000000000000000e+01,1.235028669915871902e-06
7.500000000000000000e+01,2.891356380398113490e-05
7.600000000000000000e+01,5.990482791834450538e-05
7.700000000000000000e+01,4.386897453004245939e-05
7.800000000000000000e+01,8.777850703207967786e-05
7.900000000000000000e+01,1.166172386543595785e-05
8.000000000000000000e+01,9.004965405598475137e-05
8.100000000000000000e+01,6.644040948550200554e-06
8.200000000000000000e+01,3.919410111560828192e-05
8.300000000000000000e+01,8.364762323723184956e-05
8.400000000000000000e+01,2.909651142637970089e-05
8.500000000000000000e+01,7.059517028146222728e-05
8.600000000000000000e+01,4.854706112372708660e-05
8.700000000000000000e+01,2.749210678443247957e-06
8.800000000000000000e+01,3.801443984691177391e-05
8.900000000000000000e+01,1.455989441161431586e-04
9.000000000000000000e+01,1.145988916170237459e-04
9.100000000000000000e+01,1.486808041831211291e-05
9.200000000000000000e+01,8.406717564027332834e-05
9.300000000000000000e+01,1.433698349972978292e-05
9.400000000000000000e+01,7.787028600389489519e-05
9.500000000000000000e+01,1.970063403428090609e-05
9.600000000000000000e+01,4.711021341918808503e-06
9.700000000000000000e+01,4.476978262926700758e-05
9.800000000000000000e+01,3.277857630750724560e-04
9.900000000000000000e+01,2.583761803915674005e-04
1.000000000000000000e+02,3.145210398625142290e-05
1.010000000000000000e+02,1.353705650787573322e-04
1.020000000000000000e+02,4.433441225693002252e-06
1.030000000000000000e+02,6.921029824788482721e-05
1.040000000000000000e+02,5.355470114243310320e-05
1.050000000000000000e+02,2.091548424545952578e-05
1.060000000000000000e+02,3.787476986708004922e-05
1.070000000000000000e+02,4.464192570821645667e-05
1.080000000000000000e+02,5.174956355946669362e-05
1.090000000000000000e+02,2.071127177083464943e-05
1.100000000000000000e+02,1.190092834209843797e-04
1.110000000000000000e+02,9.609905718366285043e-05
1.120000000000000000e+02,1.940891712820524972e-05
1.130000000000000000e+02,6.523093699917215105e-06
1.140000000000000000e+02,9.230665046638941718e-05
1.150000000000000000e+02,1.415264915979874694e-04
1.160000000000000000e+02,1.023566590067082061e-04
1.170000000000000000e+02,3.329749736114828718e-04
1.180000000000000000e+02,3.407905266422650570e-05
1.190000000000000000e+02,1.677169102287656699e-05
1.200000000000000000e+02,2.561394983959519589e-04
1.210000000000000000e+02,1.378662234116645458e-04
1.220000000000000000e+02,2.168430426897627328e-04
1.230000000000000000e+02,1.115196542831597970e-04
1.240000000000000000e+02,7.979416407233319575e-06
1.250000000000000000e+02,4.304096305542681744e-04
1.260000000000000000e+02,6.842284076652438429e-05
1.270000000000000000e+02,1.501230165782962978e-04
1.280000000000000000e+02,5.189291509249960299e-06
1.290000000000000000e+02,5.310675261160913152e-06
1.300000000000000000e+02,1.226924990305466867e-04
1.310000000000000000e+02,3.814340747382294339e-05
1.320000000000000000e+02,2.027684808471458267e-04
1.330000000000000000e+02,7.361199601418899618e-05
1.340000000000000000e+02,4.683625029186511135e-05
1.350000000000000000e+02,1.325613571498407417e-05
1.360000000000000000e+02,8.968930776093175794e-05
1.370000000000000000e+02,1.678266641934322845e-04
1.380000000000000000e+02,7.027826705141571040e-06
1.390000000000000000e+02,7.932616070904785488e-06
